"event","metric","DOY","taxon","sample_size","frst_hrb","lst_hrb","est_duration"
"estimate","onset",145,"Salix glauca",44,154,232,89
"estimate","tenth",173,"Salix glauca",44,154,232,89
"estimate","fifty",202,"Salix glauca",44,154,232,89
"estimate","ninety",222,"Salix glauca",44,154,232,89
"estimate","end",234,"Salix glauca",44,154,232,89
"low_ci","onset",132,"Salix glauca",44,154,232,89
"low_ci","tenth",164,"Salix glauca",44,154,232,89
"low_ci","fifty",196,"Salix glauca",44,154,232,89
"low_ci","ninety",217,"Salix glauca",44,154,232,89
"low_ci","end",228,"Salix glauca",44,154,232,89
"high_ci","onset",154,"Salix glauca",44,154,232,89
"high_ci","tenth",179,"Salix glauca",44,154,232,89
"high_ci","fifty",206,"Salix glauca",44,154,232,89
"high_ci","ninety",226,"Salix glauca",44,154,232,89
"high_ci","end",239,"Salix glauca",44,154,232,89
"estimate","onset",116,"Salix monticola",62,155,218,102
"estimate","tenth",146,"Salix monticola",62,155,218,102
"estimate","fifty",179,"Salix monticola",62,155,218,102
"estimate","ninety",204,"Salix monticola",62,155,218,102
"estimate","end",218,"Salix monticola",62,155,218,102
"low_ci","onset",111,"Salix monticola",62,155,218,102
"low_ci","tenth",144,"Salix monticola",62,155,218,102
"low_ci","fifty",176,"Salix monticola",62,155,218,102
"low_ci","ninety",197,"Salix monticola",62,155,218,102
"low_ci","end",209,"Salix monticola",62,155,218,102
"high_ci","onset",124,"Salix monticola",62,155,218,102
"high_ci","tenth",154,"Salix monticola",62,155,218,102
"high_ci","fifty",183,"Salix monticola",62,155,218,102
"high_ci","ninety",207,"Salix monticola",62,155,218,102
"high_ci","end",224,"Salix monticola",62,155,218,102
"estimate","onset",152,"Salix nivalis",40,174,233,75
"estimate","tenth",175,"Salix nivalis",40,174,233,75
"estimate","fifty",200,"Salix nivalis",40,174,233,75
"estimate","ninety",218,"Salix nivalis",40,174,233,75
"estimate","end",227,"Salix nivalis",40,174,233,75
"low_ci","onset",139,"Salix nivalis",40,174,233,75
"low_ci","tenth",171,"Salix nivalis",40,174,233,75
"low_ci","fifty",197,"Salix nivalis",40,174,233,75
"low_ci","ninety",213,"Salix nivalis",40,174,233,75
"low_ci","end",222,"Salix nivalis",40,174,233,75
"high_ci","onset",160,"Salix nivalis",40,174,233,75
"high_ci","tenth",183,"Salix nivalis",40,174,233,75
"high_ci","fifty",204,"Salix nivalis",40,174,233,75
"high_ci","ninety",223,"Salix nivalis",40,174,233,75
"high_ci","end",235,"Salix nivalis",40,174,233,75
"estimate","onset",150,"Salix petrophila",42,174,230,82
"estimate","tenth",178,"Salix petrophila",42,174,230,82
"estimate","fifty",202,"Salix petrophila",42,174,230,82
"estimate","ninety",220,"Salix petrophila",42,174,230,82
"estimate","end",232,"Salix petrophila",42,174,230,82
"low_ci","onset",142,"Salix petrophila",42,174,230,82
"low_ci","tenth",172,"Salix petrophila",42,174,230,82
"low_ci","fifty",198,"Salix petrophila",42,174,230,82
"low_ci","ninety",216,"Salix petrophila",42,174,230,82
"low_ci","end",225,"Salix petrophila",42,174,230,82
"high_ci","onset",160,"Salix petrophila",42,174,230,82
"high_ci","tenth",183,"Salix petrophila",42,174,230,82
"high_ci","fifty",207,"Salix petrophila",42,174,230,82
"high_ci","ninety",224,"Salix petrophila",42,174,230,82
"high_ci","end",235,"Salix petrophila",42,174,230,82
"estimate","onset",141,"Salix planifolia",59,155,227,90
"estimate","tenth",171,"Salix planifolia",59,155,227,90
"estimate","fifty",198,"Salix planifolia",59,155,227,90
"estimate","ninety",218,"Salix planifolia",59,155,227,90
"estimate","end",231,"Salix planifolia",59,155,227,90
"low_ci","onset",135,"Salix planifolia",59,155,227,90
"low_ci","tenth",166,"Salix planifolia",59,155,227,90
"low_ci","fifty",195,"Salix planifolia",59,155,227,90
"low_ci","ninety",214,"Salix planifolia",59,155,227,90
"low_ci","end",225,"Salix planifolia",59,155,227,90
"high_ci","onset",150,"Salix planifolia",59,155,227,90
"high_ci","tenth",177,"Salix planifolia",59,155,227,90
"high_ci","fifty",202,"Salix planifolia",59,155,227,90
"high_ci","ninety",222,"Salix planifolia",59,155,227,90
"high_ci","end",234,"Salix planifolia",59,155,227,90
"estimate","onset",131,"Salix wolfii",27,157,222,86
"estimate","tenth",156,"Salix wolfii",27,157,222,86
"estimate","fifty",189,"Salix wolfii",27,157,222,86
"estimate","ninety",208,"Salix wolfii",27,157,222,86
"estimate","end",217,"Salix wolfii",27,157,222,86
"low_ci","onset",117,"Salix wolfii",27,157,222,86
"low_ci","tenth",152,"Salix wolfii",27,157,222,86
"low_ci","fifty",180,"Salix wolfii",27,157,222,86
"low_ci","ninety",197,"Salix wolfii",27,157,222,86
"low_ci","end",207,"Salix wolfii",27,157,222,86
"high_ci","onset",142,"Salix wolfii",27,157,222,86
"high_ci","tenth",167,"Salix wolfii",27,157,222,86
"high_ci","fifty",192,"Salix wolfii",27,157,222,86
"high_ci","ninety",213,"Salix wolfii",27,157,222,86
"high_ci","end",227,"Salix wolfii",27,157,222,86
"estimate","onset",153,"Saxifraga adscendens",14,185,225,77
"estimate","tenth",184,"Saxifraga adscendens",14,185,225,77
"estimate","fifty",206,"Saxifraga adscendens",14,185,225,77
"estimate","ninety",224,"Saxifraga adscendens",14,185,225,77
"estimate","end",230,"Saxifraga adscendens",14,185,225,77
"low_ci","onset",147,"Saxifraga adscendens",14,185,225,77
"low_ci","tenth",175,"Saxifraga adscendens",14,185,225,77
"low_ci","fifty",199,"Saxifraga adscendens",14,185,225,77
"low_ci","ninety",215,"Saxifraga adscendens",14,185,225,77
"low_ci","end",224,"Saxifraga adscendens",14,185,225,77
"high_ci","onset",172,"Saxifraga adscendens",14,185,225,77
"high_ci","tenth",196,"Saxifraga adscendens",14,185,225,77
"high_ci","fifty",213,"Saxifraga adscendens",14,185,225,77
"high_ci","ninety",227,"Saxifraga adscendens",14,185,225,77
"high_ci","end",237,"Saxifraga adscendens",14,185,225,77
"estimate","onset",155,"Saxifraga bronchialis",46,155,228,75
"estimate","tenth",182,"Saxifraga bronchialis",46,155,228,75
"estimate","fifty",205,"Saxifraga bronchialis",46,155,228,75
"estimate","ninety",220,"Saxifraga bronchialis",46,155,228,75
"estimate","end",230,"Saxifraga bronchialis",46,155,228,75
"low_ci","onset",145,"Saxifraga bronchialis",46,155,228,75
"low_ci","tenth",174,"Saxifraga bronchialis",46,155,228,75
"low_ci","fifty",200,"Saxifraga bronchialis",46,155,228,75
"low_ci","ninety",217,"Saxifraga bronchialis",46,155,228,75
"low_ci","end",226,"Saxifraga bronchialis",46,155,228,75
"high_ci","onset",165,"Saxifraga bronchialis",46,155,228,75
"high_ci","tenth",188,"Saxifraga bronchialis",46,155,228,75
"high_ci","fifty",208,"Saxifraga bronchialis",46,155,228,75
"high_ci","ninety",224,"Saxifraga bronchialis",46,155,228,75
"high_ci","end",235,"Saxifraga bronchialis",46,155,228,75
"estimate","onset",168,"Saxifraga cernua",23,180,216,50
"estimate","tenth",186,"Saxifraga cernua",23,180,216,50
"estimate","fifty",201,"Saxifraga cernua",23,180,216,50
"estimate","ninety",211,"Saxifraga cernua",23,180,216,50
"estimate","end",218,"Saxifraga cernua",23,180,216,50
"low_ci","onset",161,"Saxifraga cernua",23,180,216,50
"low_ci","tenth",181,"Saxifraga cernua",23,180,216,50
"low_ci","fifty",198,"Saxifraga cernua",23,180,216,50
"low_ci","ninety",208,"Saxifraga cernua",23,180,216,50
"low_ci","end",212,"Saxifraga cernua",23,180,216,50
"high_ci","onset",179,"Saxifraga cernua",23,180,216,50
"high_ci","tenth",192,"Saxifraga cernua",23,180,216,50
"high_ci","fifty",204,"Saxifraga cernua",23,180,216,50
"high_ci","ninety",214,"Saxifraga cernua",23,180,216,50
"high_ci","end",221,"Saxifraga cernua",23,180,216,50
"estimate","onset",171,"Saxifraga chrysantha",18,185,228,58
"estimate","tenth",190,"Saxifraga chrysantha",18,185,228,58
"estimate","fifty",211,"Saxifraga chrysantha",18,185,228,58
"estimate","ninety",221,"Saxifraga chrysantha",18,185,228,58
"estimate","end",229,"Saxifraga chrysantha",18,185,228,58
"low_ci","onset",159,"Saxifraga chrysantha",18,185,228,58
"low_ci","tenth",185,"Saxifraga chrysantha",18,185,228,58
"low_ci","fifty",205,"Saxifraga chrysantha",18,185,228,58
"low_ci","ninety",215,"Saxifraga chrysantha",18,185,228,58
"low_ci","end",220,"Saxifraga chrysantha",18,185,228,58
"high_ci","onset",185,"Saxifraga chrysantha",18,185,228,58
"high_ci","tenth",200,"Saxifraga chrysantha",18,185,228,58
"high_ci","fifty",213,"Saxifraga chrysantha",18,185,228,58
"high_ci","ninety",225,"Saxifraga chrysantha",18,185,228,58
"high_ci","end",234,"Saxifraga chrysantha",18,185,228,58
"estimate","onset",164,"Saxifraga flagellaris",27,177,221,60
"estimate","tenth",187,"Saxifraga flagellaris",27,177,221,60
"estimate","fifty",204,"Saxifraga flagellaris",27,177,221,60
"estimate","ninety",217,"Saxifraga flagellaris",27,177,221,60
"estimate","end",224,"Saxifraga flagellaris",27,177,221,60
"low_ci","onset",155,"Saxifraga flagellaris",27,177,221,60
"low_ci","tenth",179,"Saxifraga flagellaris",27,177,221,60
"low_ci","fifty",199,"Saxifraga flagellaris",27,177,221,60
"low_ci","ninety",212,"Saxifraga flagellaris",27,177,221,60
"low_ci","end",219,"Saxifraga flagellaris",27,177,221,60
"high_ci","onset",175,"Saxifraga flagellaris",27,177,221,60
"high_ci","tenth",193,"Saxifraga flagellaris",27,177,221,60
"high_ci","fifty",208,"Saxifraga flagellaris",27,177,221,60
"high_ci","ninety",219,"Saxifraga flagellaris",27,177,221,60
"high_ci","end",228,"Saxifraga flagellaris",27,177,221,60
"estimate","onset",163,"Saxifraga odontoloma",13,172,213,58
"estimate","tenth",186,"Saxifraga odontoloma",13,172,213,58
"estimate","fifty",200,"Saxifraga odontoloma",13,172,213,58
"estimate","ninety",213,"Saxifraga odontoloma",13,172,213,58
"estimate","end",221,"Saxifraga odontoloma",13,172,213,58
"low_ci","onset",148,"Saxifraga odontoloma",13,172,213,58
"low_ci","tenth",173,"Saxifraga odontoloma",13,172,213,58
"low_ci","fifty",195,"Saxifraga odontoloma",13,172,213,58
"low_ci","ninety",208,"Saxifraga odontoloma",13,172,213,58
"low_ci","end",213,"Saxifraga odontoloma",13,172,213,58
"high_ci","onset",179,"Saxifraga odontoloma",13,172,213,58
"high_ci","tenth",194,"Saxifraga odontoloma",13,172,213,58
"high_ci","fifty",205,"Saxifraga odontoloma",13,172,213,58
"high_ci","ninety",216,"Saxifraga odontoloma",13,172,213,58
"high_ci","end",224,"Saxifraga odontoloma",13,172,213,58
"estimate","onset",156,"Saxifraga oregana",14,167,214,65
"estimate","tenth",175,"Saxifraga oregana",14,167,214,65
"estimate","fifty",198,"Saxifraga oregana",14,167,214,65
"estimate","ninety",212,"Saxifraga oregana",14,167,214,65
"estimate","end",221,"Saxifraga oregana",14,167,214,65
"low_ci","onset",142,"Saxifraga oregana",14,167,214,65
"low_ci","tenth",169,"Saxifraga oregana",14,167,214,65
"low_ci","fifty",192,"Saxifraga oregana",14,167,214,65
"low_ci","ninety",206,"Saxifraga oregana",14,167,214,65
"low_ci","end",215,"Saxifraga oregana",14,167,214,65
"high_ci","onset",171,"Saxifraga oregana",14,167,214,65
"high_ci","tenth",188,"Saxifraga oregana",14,167,214,65
"high_ci","fifty",204,"Saxifraga oregana",14,167,214,65
"high_ci","ninety",217,"Saxifraga oregana",14,167,214,65
"high_ci","end",227,"Saxifraga oregana",14,167,214,65
"estimate","onset",147,"Saxifraga rhomboidea",26,151,211,67
"estimate","tenth",169,"Saxifraga rhomboidea",26,151,211,67
"estimate","fifty",193,"Saxifraga rhomboidea",26,151,211,67
"estimate","ninety",206,"Saxifraga rhomboidea",26,151,211,67
"estimate","end",214,"Saxifraga rhomboidea",26,151,211,67
"low_ci","onset",136,"Saxifraga rhomboidea",26,151,211,67
"low_ci","tenth",162,"Saxifraga rhomboidea",26,151,211,67
"low_ci","fifty",187,"Saxifraga rhomboidea",26,151,211,67
"low_ci","ninety",202,"Saxifraga rhomboidea",26,151,211,67
"low_ci","end",209,"Saxifraga rhomboidea",26,151,211,67
"high_ci","onset",160,"Saxifraga rhomboidea",26,151,211,67
"high_ci","tenth",179,"Saxifraga rhomboidea",26,151,211,67
"high_ci","fifty",196,"Saxifraga rhomboidea",26,151,211,67
"high_ci","ninety",209,"Saxifraga rhomboidea",26,151,211,67
"high_ci","end",218,"Saxifraga rhomboidea",26,151,211,67
"estimate","onset",156,"Saxifraga rivularis",21,181,229,75
"estimate","tenth",180,"Saxifraga rivularis",21,181,229,75
"estimate","fifty",206,"Saxifraga rivularis",21,181,229,75
"estimate","ninety",220,"Saxifraga rivularis",21,181,229,75
"estimate","end",231,"Saxifraga rivularis",21,181,229,75
"low_ci","onset",148,"Saxifraga rivularis",21,181,229,75
"low_ci","tenth",175,"Saxifraga rivularis",21,181,229,75
"low_ci","fifty",199,"Saxifraga rivularis",21,181,229,75
"low_ci","ninety",213,"Saxifraga rivularis",21,181,229,75
"low_ci","end",220,"Saxifraga rivularis",21,181,229,75
"high_ci","onset",167,"Saxifraga rivularis",21,181,229,75
"high_ci","tenth",189,"Saxifraga rivularis",21,181,229,75
"high_ci","fifty",209,"Saxifraga rivularis",21,181,229,75
"high_ci","ninety",225,"Saxifraga rivularis",21,181,229,75
"high_ci","end",236,"Saxifraga rivularis",21,181,229,75
"estimate","onset",141,"Sedum lanceolatum",14,176,217,79
"estimate","tenth",168,"Sedum lanceolatum",14,176,217,79
"estimate","fifty",190,"Sedum lanceolatum",14,176,217,79
"estimate","ninety",209,"Sedum lanceolatum",14,176,217,79
"estimate","end",220,"Sedum lanceolatum",14,176,217,79
"low_ci","onset",132,"Sedum lanceolatum",14,176,217,79
"low_ci","tenth",162,"Sedum lanceolatum",14,176,217,79
"low_ci","fifty",186,"Sedum lanceolatum",14,176,217,79
"low_ci","ninety",194,"Sedum lanceolatum",14,176,217,79
"low_ci","end",199,"Sedum lanceolatum",14,176,217,79
"high_ci","onset",159,"Sedum lanceolatum",14,176,217,79
"high_ci","tenth",176,"Sedum lanceolatum",14,176,217,79
"high_ci","fifty",197,"Sedum lanceolatum",14,176,217,79
"high_ci","ninety",215,"Sedum lanceolatum",14,176,217,79
"high_ci","end",227,"Sedum lanceolatum",14,176,217,79
"estimate","onset",176,"Senecio amplectens",76,184,233,59
"estimate","tenth",198,"Senecio amplectens",76,184,233,59
"estimate","fifty",216,"Senecio amplectens",76,184,233,59
"estimate","ninety",229,"Senecio amplectens",76,184,233,59
"estimate","end",235,"Senecio amplectens",76,184,233,59
"low_ci","onset",171,"Senecio amplectens",76,184,233,59
"low_ci","tenth",194,"Senecio amplectens",76,184,233,59
"low_ci","fifty",213,"Senecio amplectens",76,184,233,59
"low_ci","ninety",226,"Senecio amplectens",76,184,233,59
"low_ci","end",233,"Senecio amplectens",76,184,233,59
"high_ci","onset",185,"Senecio amplectens",76,184,233,59
"high_ci","tenth",202,"Senecio amplectens",76,184,233,59
"high_ci","fifty",218,"Senecio amplectens",76,184,233,59
"high_ci","ninety",230,"Senecio amplectens",76,184,233,59
"high_ci","end",237,"Senecio amplectens",76,184,233,59
"estimate","onset",165,"Senecio atratus",49,178,241,76
"estimate","tenth",189,"Senecio atratus",49,178,241,76
"estimate","fifty",215,"Senecio atratus",49,178,241,76
"estimate","ninety",232,"Senecio atratus",49,178,241,76
"estimate","end",241,"Senecio atratus",49,178,241,76
"low_ci","onset",156,"Senecio atratus",49,178,241,76
"low_ci","tenth",185,"Senecio atratus",49,178,241,76
"low_ci","fifty",210,"Senecio atratus",49,178,241,76
"low_ci","ninety",227,"Senecio atratus",49,178,241,76
"low_ci","end",236,"Senecio atratus",49,178,241,76
"high_ci","onset",172,"Senecio atratus",49,178,241,76
"high_ci","tenth",197,"Senecio atratus",49,178,241,76
"high_ci","fifty",218,"Senecio atratus",49,178,241,76
"high_ci","ninety",234,"Senecio atratus",49,178,241,76
"high_ci","end",245,"Senecio atratus",49,178,241,76
"estimate","onset",178,"Senecio bigelovii",36,187,236,58
"estimate","tenth",201,"Senecio bigelovii",36,187,236,58
"estimate","fifty",218,"Senecio bigelovii",36,187,236,58
"estimate","ninety",230,"Senecio bigelovii",36,187,236,58
"estimate","end",236,"Senecio bigelovii",36,187,236,58
"low_ci","onset",171,"Senecio bigelovii",36,187,236,58
"low_ci","tenth",194,"Senecio bigelovii",36,187,236,58
"low_ci","fifty",214,"Senecio bigelovii",36,187,236,58
"low_ci","ninety",227,"Senecio bigelovii",36,187,236,58
"low_ci","end",234,"Senecio bigelovii",36,187,236,58
"high_ci","onset",190,"Senecio bigelovii",36,187,236,58
"high_ci","tenth",206,"Senecio bigelovii",36,187,236,58
"high_ci","fifty",221,"Senecio bigelovii",36,187,236,58
"high_ci","ninety",233,"Senecio bigelovii",36,187,236,58
"high_ci","end",241,"Senecio bigelovii",36,187,236,58
"estimate","onset",160,"Senecio crassulus",42,185,234,82
"estimate","tenth",189,"Senecio crassulus",42,185,234,82
"estimate","fifty",213,"Senecio crassulus",42,185,234,82
"estimate","ninety",231,"Senecio crassulus",42,185,234,82
"estimate","end",242,"Senecio crassulus",42,185,234,82
"low_ci","onset",151,"Senecio crassulus",42,185,234,82
"low_ci","tenth",182,"Senecio crassulus",42,185,234,82
"low_ci","fifty",208,"Senecio crassulus",42,185,234,82
"low_ci","ninety",227,"Senecio crassulus",42,185,234,82
"low_ci","end",237,"Senecio crassulus",42,185,234,82
"high_ci","onset",174,"Senecio crassulus",42,185,234,82
"high_ci","tenth",197,"Senecio crassulus",42,185,234,82
"high_ci","fifty",217,"Senecio crassulus",42,185,234,82
"high_ci","ninety",234,"Senecio crassulus",42,185,234,82
"high_ci","end",245,"Senecio crassulus",42,185,234,82
"estimate","onset",159,"Senecio eremophilus",40,180,253,93
"estimate","tenth",188,"Senecio eremophilus",40,180,253,93
"estimate","fifty",217,"Senecio eremophilus",40,180,253,93
"estimate","ninety",239,"Senecio eremophilus",40,180,253,93
"estimate","end",252,"Senecio eremophilus",40,180,253,93
"low_ci","onset",150,"Senecio eremophilus",40,180,253,93
"low_ci","tenth",183,"Senecio eremophilus",40,180,253,93
"low_ci","fifty",213,"Senecio eremophilus",40,180,253,93
"low_ci","ninety",230,"Senecio eremophilus",40,180,253,93
"low_ci","end",241,"Senecio eremophilus",40,180,253,93
"high_ci","onset",169,"Senecio eremophilus",40,180,253,93
"high_ci","tenth",195,"Senecio eremophilus",40,180,253,93
"high_ci","fifty",223,"Senecio eremophilus",40,180,253,93
"high_ci","ninety",244,"Senecio eremophilus",40,180,253,93
"high_ci","end",258,"Senecio eremophilus",40,180,253,93
"estimate","onset",167,"Senecio fremontii",51,189,239,76
"estimate","tenth",195,"Senecio fremontii",51,189,239,76
"estimate","fifty",217,"Senecio fremontii",51,189,239,76
"estimate","ninety",233,"Senecio fremontii",51,189,239,76
"estimate","end",243,"Senecio fremontii",51,189,239,76
"low_ci","onset",161,"Senecio fremontii",51,189,239,76
"low_ci","tenth",188,"Senecio fremontii",51,189,239,76
"low_ci","fifty",214,"Senecio fremontii",51,189,239,76
"low_ci","ninety",230,"Senecio fremontii",51,189,239,76
"low_ci","end",239,"Senecio fremontii",51,189,239,76
"high_ci","onset",176,"Senecio fremontii",51,189,239,76
"high_ci","tenth",199,"Senecio fremontii",51,189,239,76
"high_ci","fifty",221,"Senecio fremontii",51,189,239,76
"high_ci","ninety",236,"Senecio fremontii",51,189,239,76
"high_ci","end",246,"Senecio fremontii",51,189,239,76
"estimate","onset",125,"Senecio integerrimus",30,155,213,90
"estimate","tenth",154,"Senecio integerrimus",30,155,213,90
"estimate","fifty",185,"Senecio integerrimus",30,155,213,90
"estimate","ninety",203,"Senecio integerrimus",30,155,213,90
"estimate","end",215,"Senecio integerrimus",30,155,213,90
"low_ci","onset",118,"Senecio integerrimus",30,155,213,90
"low_ci","tenth",149,"Senecio integerrimus",30,155,213,90
"low_ci","fifty",178,"Senecio integerrimus",30,155,213,90
"low_ci","ninety",195,"Senecio integerrimus",30,155,213,90
"low_ci","end",205,"Senecio integerrimus",30,155,213,90
"high_ci","onset",137,"Senecio integerrimus",30,155,213,90
"high_ci","tenth",163,"Senecio integerrimus",30,155,213,90
"high_ci","fifty",189,"Senecio integerrimus",30,155,213,90
"high_ci","ninety",209,"Senecio integerrimus",30,155,213,90
"high_ci","end",223,"Senecio integerrimus",30,155,213,90
"estimate","onset",171,"Senecio pudicus",20,201,248,78
"estimate","tenth",194,"Senecio pudicus",20,201,248,78
"estimate","fifty",221,"Senecio pudicus",20,201,248,78
"estimate","ninety",238,"Senecio pudicus",20,201,248,78
"estimate","end",249,"Senecio pudicus",20,201,248,78
"low_ci","onset",161,"Senecio pudicus",20,201,248,78
"low_ci","tenth",190,"Senecio pudicus",20,201,248,78
"low_ci","fifty",216,"Senecio pudicus",20,201,248,78
"low_ci","ninety",229,"Senecio pudicus",20,201,248,78
"low_ci","end",237,"Senecio pudicus",20,201,248,78
"high_ci","onset",184,"Senecio pudicus",20,201,248,78
"high_ci","tenth",205,"Senecio pudicus",20,201,248,78
"high_ci","fifty",227,"Senecio pudicus",20,201,248,78
"high_ci","ninety",245,"Senecio pudicus",20,201,248,78
"high_ci","end",257,"Senecio pudicus",20,201,248,78
"estimate","onset",167,"Senecio serra",22,178,247,82
"estimate","tenth",195,"Senecio serra",22,178,247,82
"estimate","fifty",219,"Senecio serra",22,178,247,82
"estimate","ninety",239,"Senecio serra",22,178,247,82
"estimate","end",249,"Senecio serra",22,178,247,82
"low_ci","onset",156,"Senecio serra",22,178,247,82
"low_ci","tenth",185,"Senecio serra",22,178,247,82
"low_ci","fifty",213,"Senecio serra",22,178,247,82
"low_ci","ninety",227,"Senecio serra",22,178,247,82
"low_ci","end",234,"Senecio serra",22,178,247,82
"high_ci","onset",185,"Senecio serra",22,178,247,82
"high_ci","tenth",204,"Senecio serra",22,178,247,82
"high_ci","fifty",224,"Senecio serra",22,178,247,82
"high_ci","ninety",241,"Senecio serra",22,178,247,82
"high_ci","end",253,"Senecio serra",22,178,247,82
"estimate","onset",162,"Senecio soldanella",25,182,231,73
"estimate","tenth",185,"Senecio soldanella",25,182,231,73
"estimate","fifty",208,"Senecio soldanella",25,182,231,73
"estimate","ninety",224,"Senecio soldanella",25,182,231,73
"estimate","end",235,"Senecio soldanella",25,182,231,73
"low_ci","onset",151,"Senecio soldanella",25,182,231,73
"low_ci","tenth",179,"Senecio soldanella",25,182,231,73
"low_ci","fifty",203,"Senecio soldanella",25,182,231,73
"low_ci","ninety",218,"Senecio soldanella",25,182,231,73
"low_ci","end",227,"Senecio soldanella",25,182,231,73
"high_ci","onset",173,"Senecio soldanella",25,182,231,73
"high_ci","tenth",193,"Senecio soldanella",25,182,231,73
"high_ci","fifty",213,"Senecio soldanella",25,182,231,73
"high_ci","ninety",228,"Senecio soldanella",25,182,231,73
"high_ci","end",238,"Senecio soldanella",25,182,231,73
"estimate","onset",172,"Senecio triangularis",42,187,228,55
"estimate","tenth",193,"Senecio triangularis",42,187,228,55
"estimate","fifty",208,"Senecio triangularis",42,187,228,55
"estimate","ninety",221,"Senecio triangularis",42,187,228,55
"estimate","end",227,"Senecio triangularis",42,187,228,55
"low_ci","onset",168,"Senecio triangularis",42,187,228,55
"low_ci","tenth",189,"Senecio triangularis",42,187,228,55
"low_ci","fifty",206,"Senecio triangularis",42,187,228,55
"low_ci","ninety",216,"Senecio triangularis",42,187,228,55
"low_ci","end",222,"Senecio triangularis",42,187,228,55
"high_ci","onset",181,"Senecio triangularis",42,187,228,55
"high_ci","tenth",196,"Senecio triangularis",42,187,228,55
"high_ci","fifty",211,"Senecio triangularis",42,187,228,55
"high_ci","ninety",223,"Senecio triangularis",42,187,228,55
"high_ci","end",230,"Senecio triangularis",42,187,228,55
"estimate","onset",111,"Shepherdia canadensis",23,156,229,129
"estimate","tenth",147,"Shepherdia canadensis",23,156,229,129
"estimate","fifty",192,"Shepherdia canadensis",23,156,229,129
"estimate","ninety",222,"Shepherdia canadensis",23,156,229,129
"estimate","end",240,"Shepherdia canadensis",23,156,229,129
"low_ci","onset",104,"Shepherdia canadensis",23,156,229,129
"low_ci","tenth",142,"Shepherdia canadensis",23,156,229,129
"low_ci","fifty",181,"Shepherdia canadensis",23,156,229,129
"low_ci","ninety",208,"Shepherdia canadensis",23,156,229,129
"low_ci","end",226,"Shepherdia canadensis",23,156,229,129
"high_ci","onset",128,"Shepherdia canadensis",23,156,229,129
"high_ci","tenth",163,"Shepherdia canadensis",23,156,229,129
"high_ci","fifty",199,"Shepherdia canadensis",23,156,229,129
"high_ci","ninety",231,"Shepherdia canadensis",23,156,229,129
"high_ci","end",250,"Shepherdia canadensis",23,156,229,129
"estimate","onset",151,"Sibbaldia procumbens",49,169,224,77
"estimate","tenth",174,"Sibbaldia procumbens",49,169,224,77
"estimate","fifty",200,"Sibbaldia procumbens",49,169,224,77
"estimate","ninety",218,"Sibbaldia procumbens",49,169,224,77
"estimate","end",228,"Sibbaldia procumbens",49,169,224,77
"low_ci","onset",141,"Sibbaldia procumbens",49,169,224,77
"low_ci","tenth",171,"Sibbaldia procumbens",49,169,224,77
"low_ci","fifty",195,"Sibbaldia procumbens",49,169,224,77
"low_ci","ninety",212,"Sibbaldia procumbens",49,169,224,77
"low_ci","end",223,"Sibbaldia procumbens",49,169,224,77
"high_ci","onset",155,"Sibbaldia procumbens",49,169,224,77
"high_ci","tenth",180,"Sibbaldia procumbens",49,169,224,77
"high_ci","fifty",203,"Sibbaldia procumbens",49,169,224,77
"high_ci","ninety",220,"Sibbaldia procumbens",49,169,224,77
"high_ci","end",231,"Sibbaldia procumbens",49,169,224,77
"estimate","onset",149,"Silene acaulis",53,175,231,86
"estimate","tenth",180,"Silene acaulis",53,175,231,86
"estimate","fifty",204,"Silene acaulis",53,175,231,86
"estimate","ninety",223,"Silene acaulis",53,175,231,86
"estimate","end",235,"Silene acaulis",53,175,231,86
"low_ci","onset",144,"Silene acaulis",53,175,231,86
"low_ci","tenth",174,"Silene acaulis",53,175,231,86
"low_ci","fifty",201,"Silene acaulis",53,175,231,86
"low_ci","ninety",219,"Silene acaulis",53,175,231,86
"low_ci","end",229,"Silene acaulis",53,175,231,86
"high_ci","onset",159,"Silene acaulis",53,175,231,86
"high_ci","tenth",184,"Silene acaulis",53,175,231,86
"high_ci","fifty",209,"Silene acaulis",53,175,231,86
"high_ci","ninety",227,"Silene acaulis",53,175,231,86
"high_ci","end",238,"Silene acaulis",53,175,231,86
"estimate","onset",162,"Silene drummondii",24,165,233,76
"estimate","tenth",188,"Silene drummondii",24,165,233,76
"estimate","fifty",211,"Silene drummondii",24,165,233,76
"estimate","ninety",227,"Silene drummondii",24,165,233,76
"estimate","end",238,"Silene drummondii",24,165,233,76
"low_ci","onset",147,"Silene drummondii",24,165,233,76
"low_ci","tenth",178,"Silene drummondii",24,165,233,76
"low_ci","fifty",206,"Silene drummondii",24,165,233,76
"low_ci","ninety",222,"Silene drummondii",24,165,233,76
"low_ci","end",231,"Silene drummondii",24,165,233,76
"high_ci","onset",176,"Silene drummondii",24,165,233,76
"high_ci","tenth",196,"Silene drummondii",24,165,233,76
"high_ci","fifty",217,"Silene drummondii",24,165,233,76
"high_ci","ninety",233,"Silene drummondii",24,165,233,76
"high_ci","end",244,"Silene drummondii",24,165,233,76
"estimate","onset",166,"Silene scouleri",14,188,218,59
"estimate","tenth",187,"Silene scouleri",14,188,218,59
"estimate","fifty",203,"Silene scouleri",14,188,218,59
"estimate","ninety",217,"Silene scouleri",14,188,218,59
"estimate","end",225,"Silene scouleri",14,188,218,59
